OverallQual,GrLivArea,GarageCars,TotalBsmtSF,FullBath,YearBuilt,YearRemodAdd,MasVnrArea,Fireplaces,House_age_num,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,GarageQual,GarageCond,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,CentralAir_N,CentralAir_Y
7,1775,2.0,740.0,2,1993,1993,137.0,1,17.5,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5,864,1.0,864.0,1,1972,1972,0.0,1,35.0,3,3,3,3,5,3.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,2358,2.0,907.0,3,1908,1997,0.0,1,120.0,3,3,3,3,3,3.0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1855,2.0,528.0,2,1976,1994,360.0,1,35.0,4,4,3,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
6,848,2.0,848.0,1,2003,2003,170.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,1456,2.0,1273.0,2,2003,2003,40.0,1,2.0,4,3,4,3,5,4.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1646,1.0,918.0,2,1941,1950,0.0,2,120.0,3,4,3,3,4,3.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1445,2.0,1127.0,1,1964,1964,115.0,1,120.0,3,4,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1779,2.0,1763.0,1,1955,1974,0.0,1,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,1040,1.0,1040.0,1,1962,2010,0.0,0,120.0,3,4,3,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6,1026,2.0,940.0,1,1978,1978,0.0,0,27.5,3,3,4,4,3,3.0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1481,2.0,702.0,2,1994,1995,0.0,1,10.0,3,3,4,3,4,3.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1370,2.0,1090.0,2,1976,1976,189.0,1,35.0,3,3,4,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,2654,2.0,1054.0,2,1968,1984,220.0,1,35.0,3,3,3,3,3,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1426,1.0,912.0,1,1918,1998,0.0,1,120.0,4,3,3,3,4,4.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1039,2.0,1039.0,1,1965,1965,0.0,0,120.0,3,3,3,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6,1097,2.0,1040.0,2,1984,1985,0.0,0,27.5,3,3,4,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5,1148,1.0,1148.0,1,1959,1959,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1372,2.0,1372.0,2,2007,2008,0.0,0,2.0,4,3,5,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,1002,2.0,1002.0,1,1970,1970,76.0,0,35.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1646,3.0,1638.0,2,2006,2007,274.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4,1120,2.0,1040.0,1,1961,1961,0.0,0,120.0,3,3,3,3,3,2.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,2320,2.0,0.0,2,1948,1950,0.0,1,120.0,3,3,0,0,4,3.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1949,2.0,1050.0,2,1993,1994,246.0,1,17.5,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5,894,1.0,894.0,1,1962,1962,0.0,0,120.0,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,1682,2.0,804.0,2,1998,1998,116.0,0,10.0,3,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,910,2.0,105.0,1,1953,1996,0.0,0,120.0,4,3,3,3,4,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1268,1.0,832.0,1,1949,1950,0.0,1,120.0,4,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1131,1.0,676.0,1,1941,1950,0.0,0,120.0,3,3,3,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8,2610,2.0,1184.0,2,2007,2007,0.0,1,2.0,4,3,4,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,1040,2.0,1064.0,1,1963,1963,0.0,0,120.0,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,2224,3.0,1462.0,2,2004,2005,216.0,1,2.0,4,3,5,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1155,2.0,1109.0,1,1961,1995,0.0,0,120.0,3,3,3,3,3,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,864,1.0,864.0,1,1978,2005,90.0,0,35.0,4,4,3,3,5,3.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1090,2.0,1090.0,1,2005,2006,0.0,0,2.0,3,3,5,4,4,3.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1717,2.0,1156.0,2,1990,1991,117.0,1,17.5,4,4,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6,1593,2.0,808.0,2,1992,1993,0.0,1,17.5,3,3,4,3,4,3.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,2230,1.0,795.0,1,1912,1950,0.0,0,120.0,4,3,3,2,3,3.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
5,892,1.0,892.0,1,1967,1967,60.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,1709,2.0,1698.0,2,1999,2000,60.0,1,10.0,4,3,5,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,1712,2.0,1626.0,2,1959,2005,122.0,0,120.0,3,3,3,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1393,1.0,816.0,1,1955,1955,0.0,0,120.0,3,4,3,3,3,3.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,2217,2.0,2217.0,2,1970,1970,0.0,1,35.0,4,4,3,4,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1505,2.0,1505.0,1,1953,1953,90.0,1,120.0,3,3,3,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,924,2.0,672.0,1,1949,2006,0.0,1,120.0,3,4,3,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1683,2.0,918.0,2,1978,1978,92.0,1,35.0,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6,1068,1.0,1059.0,1,1963,2003,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,1383,1.0,1383.0,1,1954,1954,0.0,1,120.0,3,3,4,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,1535,2.0,0.0,2,1979,1979,0.0,0,27.5,3,3,0,0,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6,1796,2.0,780.0,1,1963,1963,415.0,1,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,951,1.0,951.0,1,1936,1950,0.0,0,120.0,3,3,3,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5,2240,2.0,0.0,2,1979,1979,0.0,0,27.5,3,3,0,0,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
9,2364,3.0,2330.0,2,2009,2010,760.0,2,2.0,5,3,5,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1236,1.0,912.0,1,1961,1994,0.0,1,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4,858,1.0,858.0,1,1971,1971,0.0,0,35.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1306,1.0,992.0,1,1957,2000,0.0,0,120.0,3,4,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1509,2.0,783.0,2,2003,2003,0.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1670,3.0,1670.0,2,2006,2006,27.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,902,1.0,876.0,1,1967,1967,75.0,0,35.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,1063,1.0,1056.0,1,1954,1954,110.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1636,3.0,1623.0,2,2006,2006,208.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7,2057,1.0,1017.0,1,1936,1987,0.0,1,120.0,4,3,4,3,4,4.0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,902,2.0,864.0,1,1983,1983,0.0,0,22.5,3,3,4,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1484,2.0,742.0,2,2005,2005,0.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,2274,2.0,1105.0,2,1960,1960,361.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1268,1.0,1268.0,1,1977,1989,0.0,0,35.0,3,3,4,4,3,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1015,1.0,768.0,1,1925,1950,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5,2002,3.0,1001.0,2,1949,1950,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6,1224,2.0,612.0,2,2009,2009,76.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,1092,1.0,546.0,1,1970,1970,80.0,0,35.0,3,3,3,3,2,3.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,480,1.0,480.0,0,1949,1950,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,1229,1.0,1134.0,1,1956,1956,0.0,0,120.0,3,3,3,3,5,3.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,2127,3.0,1104.0,2,1991,1991,0.0,1,17.5,4,3,5,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6,1414,2.0,1184.0,1,1958,2002,0.0,1,120.0,5,3,4,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1721,2.0,928.0,2,1994,1994,105.0,0,10.0,4,4,4,4,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5,2200,0.0,1272.0,2,1900,2003,0.0,0,120.0,3,3,3,3,4,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1316,2.0,1316.0,2,2005,2006,0.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1617,2.0,1604.0,2,1993,1994,0.0,1,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6,1686,2.0,1686.0,2,1980,1980,157.0,1,27.5,3,4,4,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1126,2.0,1126.0,2,1977,1977,0.0,0,35.0,3,3,4,3,3,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,2374,3.0,1181.0,2,2003,2004,340.0,1,2.0,4,3,4,3,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1978,2.0,832.0,2,1968,1968,342.0,1,35.0,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1788,2.0,1753.0,2,2001,2001,0.0,1,10.0,4,3,4,3,5,5.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,2236,2.0,964.0,2,1997,1997,285.0,1,10.0,3,3,4,3,4,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1466,3.0,1466.0,2,2007,2007,0.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5,925,1.0,925.0,1,1965,1965,0.0,0,120.0,3,3,3,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,1905,3.0,1905.0,2,2006,2006,302.0,1,2.0,5,3,5,4,5,5.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7,1500,2.0,1500.0,2,2004,2004,210.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,2069,2.0,585.0,2,1960,2007,0.0,1,120.0,3,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,747,2.0,600.0,1,1926,1953,108.0,0,120.0,3,4,2,3,4,3.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1200,2.0,1176.0,2,2003,2003,0.0,0,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
7,1971,2.0,1113.0,2,2005,2005,0.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7,1962,3.0,1391.0,2,2006,2006,0.0,0,2.0,4,3,4,4,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,2403,1.0,1032.0,2,1940,1950,0.0,2,120.0,3,4,3,3,5,3.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1728,2.0,1728.0,2,1976,1976,0.0,0,27.5,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,2060,2.0,992.0,2,1999,1999,298.0,1,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,1440,0.0,1440.0,2,1977,1977,0.0,0,27.5,3,3,4,3,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1632,2.0,1632.0,2,1967,1967,0.0,0,35.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1344,2.0,819.0,1,1958,1958,541.0,1,120.0,3,3,3,3,4,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5,1869,2.0,1088.0,1,1890,1996,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,1144,1.0,1144.0,1,1959,1959,128.0,1,120.0,3,4,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,1629,3.0,1616.0,2,2002,2003,236.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7,1776,2.0,936.0,2,2002,2002,144.0,1,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1381,2.0,1161.0,1,1972,2006,0.0,1,35.0,3,3,3,3,3,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,864,2.0,864.0,1,1950,2002,0.0,0,120.0,3,3,3,3,4,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,965,1.0,828.0,1,1965,1965,0.0,0,120.0,3,3,3,3,4,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5,768,1.0,768.0,1,1972,2003,0.0,0,35.0,3,4,4,3,4,3.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1968,2.0,784.0,2,1969,1969,232.0,1,35.0,3,3,3,3,5,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,980,0.0,945.0,2,1975,1975,250.0,0,35.0,3,3,4,4,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1958,2.0,979.0,2,1946,1950,423.0,0,120.0,3,3,4,3,3,3.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6,1229,2.0,561.0,1,1980,1980,0.0,1,27.5,3,3,4,3,3,3.0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,1057,2.0,1057.0,1,1962,1962,0.0,0,120.0,3,3,3,3,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7,1337,2.0,1337.0,2,2003,2003,0.0,0,2.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1416,2.0,696.0,2,1999,1999,0.0,0,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,858,0.0,858.0,1,1958,2008,0.0,0,120.0,3,4,3,3,4,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,2872,2.0,1330.0,2,1977,1995,424.0,1,35.0,3,4,4,4,3,3.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,1548,2.0,804.0,2,1976,1976,0.0,1,35.0,3,3,4,3,3,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,1800,2.0,1800.0,2,2007,2007,0.0,0,2.0,4,3,5,3,5,5.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,1894,2.0,817.0,2,2002,2003,44.0,1,10.0,4,3,4,3,5,4.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
